"AreaSuburban","AreaUrban","Children","Age","MaritalMarried","MaritalNever Married","MaritalSeparated","MaritalWidowed","GenderMale","GenderNonbinary","ChurnYes","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","TechieYes","ContractOne year","ContractTwo Year","Port_modemYes","TabletYes","InternetServiceFiber Optic","InternetServiceNone","PhoneYes","MultipleYes","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","PaperlessBillingYes","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check","Tenure","MonthlyCharge","Bandwidth_GB_Year","TimelyResponse","TimelyFixes","TimelyReplacements","Reliability","Options","RespectfulResponse","CourteousExchange","ActiveListening"
0,1,2,46,0,0,0,1,0,0,0,11.20346894,10,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,10.03212915,134.950905,986.2673645,3,5,5,4,2,5,4,4
0,0,1,43,0,0,0,0,0,0,1,10.07652766,10,2,3,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1.445148407,162.500489,524.9630078,3,2,3,3,4,3,1,4
0,1,4,35,0,0,1,0,1,0,0,6.569174155,11,2,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,15.37394197,130.006414,1829.923575,1,2,3,3,4,3,2,4
0,1,0,38,0,0,0,1,0,0,0,5.114864238,10,3,2,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,3.838043219,149.984492,688.2231899,5,4,4,3,5,4,3,3
1,0,0,55,0,1,0,0,0,0,0,11.98809409,15,2,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,12.36979696,139.99789,1241.892931,3,2,2,3,4,3,3,4
0,0,0,80,0,1,0,0,1,0,1,8.157170567,12,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3.769989038,242.632554,857.6130334,4,4,4,5,3,4,4,5
1,0,1,36,0,1,0,0,1,0,1,8.36802634,11,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,9.126959742,154.991856,1640.244176,3,4,3,4,5,4,4,4
0,0,4,44,0,0,0,1,1,0,1,9.435961177,9,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,24.39432985,245.145743,2895.881802,4,5,5,4,3,5,4,5
1,0,2,24,0,0,0,0,0,0,1,11.06173556,11,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4.676474348,187.609354,1396.347808,4,3,4,3,4,4,2,3
0,1,1,46,1,0,0,0,0,0,1,8.063885304,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,5.260136013,245.146969,1502.677072,2,2,4,4,1,5,3,3
0,1,0,43,0,0,1,0,1,0,0,10.73698075,14,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.735352382,92.455141,1066.193338,4,3,5,4,4,4,2,4
0,0,2,37,0,1,0,0,1,0,0,5.129502971,15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1.846161288,79.978861,333.3304389,3,2,3,3,3,4,2,5
0,1,0,59,0,1,0,0,1,0,0,3.43357667,7,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2.216583602,134.950905,323.972804,5,5,4,3,3,4,6,5
0,0,1,44,1,0,0,0,1,0,0,8.220782475,8,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,16.53708435,104.962874,1643.91894,5,5,4,3,4,4,5,4
0,1,4,31,0,0,0,1,0,0,1,13.23925733,19,1,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,5.261502169,162.482694,932.1606254,2,4,3,4,4,4,3,2
0,1,4,68,0,0,0,1,0,0,1,9.271105349,14,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,3.525858481,159.983006,532.0660282,4,5,4,2,5,2,4,4
0,1,0,73,0,0,0,0,0,0,0,12.07745494,13,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,9.75910234,127.511223,871.2907856,4,3,4,3,3,3,3,3
0,0,1,19,0,1,0,0,1,0,0,15.4360432,13,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,6.999864982,134.980139,949.785575,3,4,4,4,3,4,4,3
1,0,0,76,0,0,0,0,0,0,0,11.97665938,12,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.847288476,112.484375,625.2785223,2,3,2,3,4,3,3,4
0,0,7,42,0,0,1,0,1,0,0,8.361906963,14,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,10.8040205,212.641455,2129.856605,2,3,3,3,3,2,3,2
0,1,1,27,1,0,0,0,0,0,0,6.306089367,11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,9.586248224,149.937833,1554.416773,4,4,4,4,4,4,3,3
0,0,2,64,0,0,0,1,0,0,0,10.69315843,12,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,8.019086021,192.470522,985.0943424,3,3,4,3,2,4,3,1
0,0,3,44,0,1,0,0,0,0,0,14.34431543,11,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,2.72317525,192.48852,586.1493754,2,3,2,1,5,2,2,4
0,1,2,53,0,1,0,0,1,0,1,12.37429389,11,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1.570209934,152.44408,930.6501084,3,3,3,4,4,3,2,5
1,0,1,20,0,0,1,0,0,0,1,5.896054877,11,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,10.85959186,232.641455,1561.283799,5,4,4,3,3,5,5,4
0,1,4,80,0,1,0,0,1,0,0,10.0934549,11,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,3.613513424,112.484375,470.682278,3,4,4,4,4,5,4,4
1,0,0,31,0,0,1,0,0,0,0,13.09411393,16,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,8.458573247,157.483594,908.0504522,4,4,4,2,4,3,4,4
0,0,2,66,0,0,0,1,1,0,1,8.07133879,7,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,29.8284414,222.649979,3113.451696,3,2,5,3,5,2,2,4
0,1,1,27,0,0,0,1,1,0,0,8.788051372,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6.050060777,139.965008,1338.110998,3,3,3,3,2,5,5,5
1,0,3,35,1,0,0,0,1,0,0,9.263024683,12,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,6.503513341,142.452604,1495.554533,4,3,5,2,4,3,2,4
0,1,2,35,0,0,0,1,0,0,0,12.77695284,11,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,11.56648604,117.439154,1663.371666,3,3,2,2,2,3,3,3
0,0,2,70,0,0,0,1,1,0,0,11.18777585,13,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,12.11795763,162.482694,1386.813604,5,4,5,2,3,4,5,3
1,0,0,88,0,0,0,1,0,0,0,12.11561244,16,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,22.39935475,169.937833,1960.019242,5,3,2,3,1,4,5,3
0,0,1,69,0,0,0,1,0,0,0,9.098009816,17,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,20.07541432,147.473844,1788.145063,4,3,4,1,5,3,2,3
1,0,3,79,0,0,0,1,1,0,0,7.607841769,15,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,14.08292576,195.006206,1559.679776,3,4,3,5,3,4,4,6
0,1,0,78,0,1,0,0,1,0,1,7.999794525,12,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,21.1875693,220.132293,2229.321043,4,4,4,5,3,3,4,4
0,1,1,76,0,0,1,0,0,0,1,8.157311089,14,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,3.196943016,275.119794,830.61429,4,3,4,5,2,3,3,3
1,0,0,55,0,0,0,1,1,0,0,13.88702214,12,2,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,3.293435643,192.48852,586.7422583,4,3,3,4,2,3,3,2
0,1,4,76,0,1,0,0,1,0,1,14.4386161,15,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,9.043575718,172.470522,1587.044822,4,5,4,4,4,4,3,4
1,0,3,30,1,0,0,0,1,0,0,10.02846403,14,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,25.77611616,182.483267,2593.301866,2,2,2,4,4,1,2,4
0,1,0,26,0,0,0,1,1,0,1,11.87926178,13,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,9.582004744,255.119794,1947.487826,4,4,4,2,3,2,4,4
1,0,4,67,1,0,0,0,0,0,1,8.441192512,13,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,9.289517752,149.97755,1096.234525,2,3,2,4,4,2,1,3
0,0,2,77,0,0,1,0,1,0,0,10.35866414,4,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,28.86969715,152.44408,3088.823891,3,3,5,4,2,4,3,3
1,0,2,20,0,1,0,0,1,0,1,10.4009592,13,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,8.063547235,232.62403,1810.319743,5,4,6,4,3,5,3,5
0,0,2,63,1,0,0,0,1,0,1,12.76255256,10,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,5.044076415,165.01134,928.4588213,3,3,2,4,2,3,4,4
0,0,0,41,1,0,0,0,1,0,1,8.222455858,15,0,2,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,5.823321565,255.119794,1590.329883,3,3,4,3,5,3,3,2
0,0,1,49,0,0,0,1,0,0,1,12.9775086,11,4,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,8.294910436,182.460772,1048.128938,2,2,3,2,5,2,3,3
1,0,0,52,0,1,0,0,1,0,1,5.729464009,15,1,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,19.70266217,117.468591,2268.392356,4,5,3,4,3,5,4,5
1,0,2,42,1,0,0,0,1,0,0,7.450205641,14,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,4.455386749,95.005709,610.2580075,3,3,4,3,2,4,4,2
0,1,0,29,0,0,0,1,0,0,0,14.37269379,14,2,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,9.44860885,217.470195,1243.779967,5,3,4,1,6,3,3,2
1,0,1,52,0,0,1,0,0,0,1,3.461555254,7,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,4.986528165,245.146969,1460.586413,5,4,4,3,5,3,4,4
1,0,2,73,0,1,0,0,0,0,1,7.544577618,10,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1.525343103,232.652038,805.1476345,2,3,3,2,5,4,3,3
0,1,1,20,0,0,1,0,0,0,0,14.34937361,13,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.48578642,127.442069,1311.269805,2,2,2,2,3,3,2,4
0,0,10,19,0,0,1,0,0,0,0,10.09307939,16,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,23.956929,129.994975,2653.32821,3,3,3,4,2,4,5,2
1,0,0,44,0,0,0,1,0,0,1,6.325988402,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,7.161869147,132.479779,1371.738945,3,4,3,5,4,3,4,3
0,1,2,27,0,0,0,0,0,0,0,12.50317843,11,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,4.313377262,149.984492,824.8053885,4,3,3,3,4,2,3,4
1,0,9,23,1,0,0,0,0,0,1,8.461468748,17,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,4.784582646,129.994975,1038.488303,4,5,4,4,5,4,3,4
1,0,1,79,0,0,0,1,1,0,0,8.023586737,9,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,8.802527803,117.468591,1317.520342,4,5,4,5,1,4,4,5
1,0,4,55,0,0,0,0,0,0,0,10.52752198,8,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2.284207057,172.455519,618.3644109,1,2,2,5,2,4,4,6
0,1,0,54,0,0,0,0,0,0,0,13.3713819,8,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,11.09808176,172.456745,1541.269223,3,2,3,4,3,3,4,4
1,0,4,51,1,0,0,0,0,0,1,6.780313334,16,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,2.010353461,169.992756,441.5863902,2,3,1,5,4,3,3,5
0,1,5,48,0,0,0,0,1,0,1,8.441465412,13,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,5.541384803,242.61428,1212.756335,4,4,3,3,4,4,4,3
0,0,0,78,0,0,0,1,1,0,0,12.13409749,17,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,3.11643578,179.947583,473.0515906,5,5,5,3,2,5,3,3
0,1,0,45,1,0,0,0,1,0,0,14.34560232,14,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,2.463011656,207.49737,692.3788089,3,2,4,3,5,2,2,4
0,1,0,26,0,1,0,0,0,0,0,5.439572058,6,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,13.04114417,194.999168,1557.923129,4,3,5,4,3,5,4,3
0,0,4,59,0,0,1,0,0,0,0,8.121051317,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10.79186592,117.439154,1582.783024,2,4,3,3,4,3,3,3
1,0,0,48,0,0,1,0,1,0,0,5.900461334,9,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,11.58317216,134.980139,1199.466728,2,2,2,4,5,3,2,2
0,0,2,67,1,0,0,0,0,0,1,4.455529019,8,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,12.05713486,127.488728,1234.176575,3,3,2,4,4,3,4,1
0,1,2,75,0,0,0,1,1,0,0,0.760277434,11,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7.176700824,124.964303,649.8383392,3,3,3,5,1,4,4,4
0,1,2,87,0,0,1,0,0,0,0,6.988268456,12,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,9.637781398,162.500692,984.2036034,1,2,2,3,4,3,2,3
0,1,7,34,0,0,0,0,1,0,0,8.211187999,7,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,15.42700763,152.479779,1930.805216,2,2,2,5,5,1,2,1
0,0,1,38,0,1,0,0,0,0,1,9.699996141,11,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,12.81881129,194.958118,1553.013845,3,3,4,1,4,3,4,2
0,1,0,75,0,0,1,0,1,0,0,11.00710107,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,8.277054038,149.944668,1320.132625,3,2,4,3,3,5,3,4
0,1,3,67,0,0,1,0,1,0,1,3.294848551,11,2,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,5.259033624,204.949594,876.2446802,2,3,3,3,4,2,3,2
0,1,5,56,0,0,0,1,0,0,1,9.718721513,9,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,11.58576976,275.119794,1706.688082,3,3,2,3,4,5,4,3
0,0,9,52,0,0,0,0,0,0,0,9.586917162,6,2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,10.50397242,139.99789,1375.909262,5,4,4,3,3,4,4,3
1,0,2,62,0,1,0,0,1,0,0,10.01552859,13,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,15.90065569,192.440432,1729.48154,3,3,4,4,4,2,2,2
0,0,1,32,1,0,0,0,0,0,1,11.30041277,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.276890621,139.965008,848.3285479,4,3,4,2,4,3,4,3
1,0,4,46,0,0,0,0,0,0,1,12.37922958,12,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,13.7944302,139.934918,1965.419062,4,4,3,4,2,3,4,3
0,1,1,25,0,0,0,0,0,1,0,13.18785324,16,3,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,2.253077812,150.006987,534.5843758,4,4,4,3,3,3,3,4
0,0,4,39,0,0,1,0,1,0,1,10.28840622,13,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,27.46106977,222.649979,3069.566918,5,5,4,4,3,4,4,4
1,0,0,52,0,1,0,0,1,0,1,12.40982989,16,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,16.66213522,220.132293,1943.761302,5,3,4,5,2,5,5,2
1,0,1,21,0,0,1,0,1,0,0,10.0260969,13,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1.443775322,142.471255,985.5778302,4,4,4,4,3,4,4,3
0,1,1,23,0,0,0,1,0,0,1,14.17316345,13,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,9.349597147,275.133571,1589.339963,4,4,3,3,4,4,3,4
0,0,2,72,0,0,1,0,1,0,0,10.07197012,12,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,4.945014197,162.482694,792.520824,3,3,3,5,3,4,3,3
1,0,1,44,0,0,0,1,1,0,0,11.7318828,12,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,8.979360083,200.132293,1784.759356,3,2,4,4,3,5,3,4
1,0,8,34,1,0,0,0,1,0,1,7.419287002,12,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2.258852671,235.141716,1548.705967,3,4,5,5,2,4,3,5
1,0,4,31,1,0,0,0,1,0,1,8.86985406,11,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,19.02547148,222.636202,2323.778584,3,2,2,3,3,3,4,2
1,0,1,58,0,0,1,0,1,0,1,8.140661137,14,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,3.079467822,220.132293,841.9396981,3,3,4,3,4,3,5,4
0,1,1,56,0,0,0,1,0,0,1,12.45682505,11,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,11.76491612,190.173699,1588.313232,4,4,4,3,3,4,5,4
0,1,3,34,0,0,0,1,1,0,0,11.72006175,14,3,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,4.868716415,179.965581,791.8768514,3,4,2,4,4,4,3,3
0,0,0,38,0,0,1,0,0,0,1,9.757158826,19,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,15.27829427,230.105118,1838.063609,4,3,1,5,3,4,3,5
0,1,1,70,0,0,1,0,1,0,1,12.73263489,10,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,16.4659765,242.657291,2065.398671,4,3,3,3,5,4,4,2
1,0,1,86,0,0,0,1,1,0,1,10.75719664,13,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,9.188837964,132.479779,1477.960194,2,3,3,3,3,4,3,3
1,0,2,72,0,0,0,0,0,0,1,5.488512386,13,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,2.722310392,220.114868,1150.804118,3,3,4,3,4,3,3,4
1,0,6,65,0,0,0,0,0,0,0,6.981877587,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,9.907505405,117.485813,1223.869565,2,3,2,4,2,3,3,2
0,0,0,89,0,0,0,0,0,0,1,10.72707391,9,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,12.43358232,149.948316,1086.632821,3,5,3,2,5,2,3,3
1,0,5,62,0,0,1,0,1,0,1,8.430997077,11,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,4.969645421,287.642733,1277.1051,4,3,4,4,3,4,4,3
1,0,0,51,0,1,0,0,1,0,1,6.245748922,8,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,4.354733929,172.47417,680.5565136,4,4,4,3,5,3,3,3
1,0,5,32,0,0,0,0,1,0,1,13.41327327,15,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,13.08606275,222.649979,1945.444997,4,3,3,3,5,3,3,4
0,1,0,57,1,0,0,0,0,0,0,9.008013496,16,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,15.1418246,127.458638,1503.123653,3,3,3,6,1,5,5,3
1,0,3,73,1,0,0,0,0,0,1,12.27786817,13,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,7.25493599,270.160419,1808.366194,1,2,1,3,3,3,3,3
1,0,0,27,1,0,0,0,1,0,1,8.667871777,14,2,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,9.876537733,127.511223,1114.016493,4,4,4,6,3,3,3,4
0,1,3,36,1,0,0,0,0,0,0,8.131344693,11,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,2.205915318,164.985293,1156.192762,3,3,1,4,3,4,3,3
1,0,0,69,1,0,0,0,0,0,0,13.12198645,14,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,8.853636698,102.474625,752.7262389,2,2,2,4,4,2,3,3
1,0,6,74,0,0,0,0,0,0,0,8.102372401,13,2,2,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,3.523994671,172.457857,765.3008585,5,4,4,4,3,5,6,4
0,0,0,61,0,0,0,0,0,1,1,6.792026415,13,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,11.24061076,255.119794,1882.523799,3,3,3,2,3,3,3,5
0,0,1,51,0,0,0,0,1,0,0,9.597592484,8,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,5.824620949,149.944668,1228.657511,4,3,3,3,4,3,3,3
0,0,1,71,0,0,0,0,1,0,1,9.898208583,10,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,18.97328429,182.467607,1912.109481,2,2,2,3,3,2,4,3
0,0,0,76,0,1,0,0,0,0,0,7.078232973,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,19.98393473,182.446995,1805.771781,5,3,4,5,4,4,3,3
0,0,0,32,0,0,1,0,1,0,0,11.11635259,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.435331488,124.97808,749.3268907,3,3,4,4,3,4,3,3
0,0,2,27,0,0,0,1,0,0,1,10.15007074,12,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,7.522520984,149.97755,1021.026757,3,3,3,5,4,3,4,4
0,0,1,31,1,0,0,0,0,0,0,4.122791832,11,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1.845003373,137.468388,507.6007948,3,3,4,2,3,4,3,5
1,0,5,41,0,1,0,0,0,0,1,6.033340156,11,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,18.66406554,147.456419,2287.741972,1,2,3,4,4,4,3,3
0,1,2,81,0,0,1,0,0,0,0,4.316379108,8,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,13.98469679,235.188375,1795.290082,4,4,4,4,3,4,3,4
0,0,1,52,0,0,0,1,0,0,1,9.032895096,12,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,12.81011786,159.947583,1714.568513,3,4,4,3,3,4,4,4
1,0,0,32,0,0,0,0,1,0,0,13.65973236,16,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,9.716052195,95.019486,1093.345316,4,4,4,4,3,3,4,3
0,1,3,25,0,0,0,1,1,0,1,8.444910983,11,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,13.85473212,217.470195,1792.56277,1,3,1,4,3,3,2,3
0,0,3,33,0,1,0,0,0,0,0,2.944771091,13,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.39427126,192.470522,1312.134316,3,2,3,2,4,2,2,3
1,0,0,82,0,0,0,1,0,0,0,11.32174569,13,2,2,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,19.16163631,162.471255,1746.011415,2,2,3,3,4,2,4,3
0,1,8,34,1,0,0,0,1,0,0,8.704414121,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.41890198,92.455141,1971.551928,4,3,4,2,5,2,4,3
0,1,3,66,0,1,0,0,1,0,1,7.059012011,11,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6.133827574,162.452604,950.1312316,3,3,3,2,5,2,2,3
0,1,7,57,1,0,0,0,0,0,1,10.59857436,12,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,3.816472249,152.44408,1208.458932,2,3,2,4,4,4,2,4
1,0,3,30,0,0,0,1,1,0,0,9.227166445,12,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,9.314854212,94.972827,1487.731702,4,4,3,3,4,4,4,6
0,0,0,63,0,1,0,0,1,0,0,12.47176454,11,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,8.509499576,139.981577,1072.213221,3,2,3,4,5,3,2,3
0,0,1,49,0,0,0,0,1,0,0,12.96180339,16,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,13.34966275,172.47417,1454.923517,5,4,4,4,3,4,4,4
0,0,2,73,0,0,0,1,1,0,0,6.783649349,7,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,13.66699636,172.457857,1523.590353,3,3,3,4,4,3,3,3
0,0,0,54,1,0,0,0,0,0,1,10.51343586,18,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,7.629294031,152.488401,940.7924479,4,4,3,4,4,5,4,6
1,0,0,80,0,1,0,0,0,0,1,2.110606916,18,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,5.550110436,187.656013,894.4102553,4,5,4,5,4,5,4,4
